Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Date
Sodapop,1185732,10 June 2022,Midwest,North Dakota,Powerade,$0.45,"1,250",$563,$191,10 June 2022
Sodapop,1185732,10 June 2022,Midwest,North Dakota,Dasani Water,$0.50,"2,500","$1,250",$613,10 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Coca-Cola,$0.45,"4,000","$1,800",$252,11 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Diet Coke,$0.35,"2,750",$963,$135,11 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Sprite,$0.35,"2,200",$770,$116,11 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Fanta,$0.35,"2,000",$700,$168,11 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Powerade,$0.60,"1,750","$1,050",$200,11 June 2022
Sodapop,1185732,11 June 2022,Midwest,North Dakota,Dasani Water,$0.65,"2,750","$1,788",$822,11 June 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Coca-Cola,$0.60,"5,250","$3,150",$410,12 May 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Diet Coke,$0.50,"3,250","$1,625",$341,12 May 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Sprite,$0.50,"2,750","$1,375",$564,12 May 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Fanta,$0.50,"2,250","$1,125",$203,12 May 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Powerade,$0.60,"2,250","$1,350",$108,12 May 2022
Sodapop,1185732,12 May 2022,Midwest,North Dakota,Dasani Water,$0.65,"3,250","$2,113",$444,12 May 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Coca-Cola,$0.30,"4,500","$1,350",$459,01 March 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Diet Coke,$0.30,"2,500",$750,$90,01 March 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Sprite,$0.20,"2,500",$500,$65,01 March 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Fanta,$0.25,"1,000",$250,$43,01 March 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Powerade,$0.40,"1,500",$600,$126,01 March 2022
Sodapop,1185732,01 March 2022,Midwest,Iowa,Dasani Water,$0.30,"2,500",$750,$105,01 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Coca-Cola,$0.30,"5,000","$1,500",$75,02 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Diet Coke,$0.30,"1,500",$450,$36,02 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Sprite,$0.20,"2,000",$400,$44,02 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Fanta,$0.25,750,$188,$28,02 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Powerade,$0.40,"1,500",$600,$204,02 March 2022
Sodapop,1185732,02 March 2022,Midwest,Iowa,Dasani Water,$0.15,"2,500",$375,$128,02 March 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Coca-Cola,$0.20,"4,700",$940,$320,03 February 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Diet Coke,$0.20,"1,750",$350,$172,03 February 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Sprite,$0.10,"2,250",$225,$32,03 February 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Fanta,$0.15,750,$113,$16,03 February 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Powerade,$0.30,"1,250",$375,$56,03 February 2022
Sodapop,1185732,03 February 2022,Midwest,Iowa,Dasani Water,$0.20,"2,250",$450,$108,03 February 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Coca-Cola,$0.20,"4,500",$900,$171,04 March 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Diet Coke,$0.20,"1,500",$300,$138,04 March 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Sprite,$0.10,"1,500",$150,$20,04 March 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Fanta,$0.15,750,$113,$24,04 March 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Powerade,$0.60,"1,000",$600,$246,04 March 2022
Sodapop,1185732,04 March 2022,Midwest,Iowa,Dasani Water,$0.50,"2,250","$1,125",$203,04 March 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Coca-Cola,$0.60,"4,950","$2,970",$238,05 April 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Diet Coke,$0.40,"2,000",$800,$168,05 April 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Sprite,$0.35,"1,750",$613,$208,05 April 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Fanta,$0.35,"1,500",$525,$63,05 April 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Powerade,$0.45,"1,750",$788,$102,05 April 2022
Sodapop,1185732,05 April 2022,Midwest,Iowa,Dasani Water,$0.50,"3,000","$1,500",$255,05 April 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Coca-Cola,$0.35,"5,500","$1,925",$404,06 March 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Diet Coke,$0.30,"3,000",$900,$126,06 March 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Sprite,$0.25,"2,000",$500,$25,06 March 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Fanta,$0.25,"1,750",$438,$35,06 March 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Powerade,$0.35,"1,750",$613,$67,06 March 2022
Sodapop,1185732,06 March 2022,Midwest,Iowa,Dasani Water,$0.55,"3,250","$1,788",$268,06 March 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Coca-Cola,$0.50,"5,500","$2,750",$935,07 February 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Diet Coke,$0.45,"3,000","$1,350",$459,07 February 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Sprite,$0.40,"2,250",$900,$306,07 February 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Fanta,$0.40,"1,750",$700,$343,07 February 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Powerade,$0.50,"2,000","$1,000",$140,07 February 2022
Sodapop,1185732,07 February 2022,Midwest,Iowa,Dasani Water,$0.55,"3,750","$2,063",$289,07 February 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Coca-Cola,$0.50,"5,250","$2,625",$394,08 March 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Diet Coke,$0.45,"3,000","$1,350",$324,08 March 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Sprite,$0.40,"2,250",$900,$171,08 March 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Fanta,$0.40,"2,000",$800,$368,08 March 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Powerade,$0.50,"1,750",$875,$114,08 March 2022
Sodapop,1185732,08 March 2022,Midwest,Iowa,Dasani Water,$0.55,"3,500","$1,925",$404,08 March 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Coca-Cola,$0.35,"4,750","$1,663",$565,09 April 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Diet Coke,$0.30,"2,500",$750,$90,09 April 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Sprite,$0.25,"1,500",$375,$49,09 April 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Fanta,$0.25,"1,250",$313,$53,09 April 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Powerade,$0.35,"1,250",$438,$92,09 April 2022
Sodapop,1185732,09 April 2022,Midwest,Iowa,Dasani Water,$0.40,"2,000",$800,$112,09 April 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Coca-Cola,$0.45,"3,750","$1,688",$84,10 March 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Diet Coke,$0.35,"2,250",$788,$63,10 March 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Sprite,$0.35,"1,250",$438,$48,10 March 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Fanta,$0.35,"1,250",$438,$66,10 March 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Powerade,$0.45,"1,250",$563,$191,10 March 2022
Sodapop,1185732,10 March 2022,Midwest,Iowa,Dasani Water,$0.50,"2,500","$1,250",$425,10 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Coca-Cola,$0.45,"4,000","$1,800",$612,11 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Diet Coke,$0.35,"3,000","$1,050",$515,11 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Sprite,$0.35,"2,450",$858,$120,11 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Fanta,$0.35,"2,250",$788,$110,11 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Powerade,$0.60,"2,000","$1,200",$180,11 March 2022
Sodapop,1185732,11 March 2022,Midwest,Iowa,Dasani Water,$0.65,"3,000","$1,950",$468,11 March 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Coca-Cola,$0.60,"5,500","$3,300",$627,12 February 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Diet Coke,$0.50,"3,500","$1,750",$805,12 February 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Sprite,$0.50,"3,000","$1,500",$195,12 February 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Fanta,$0.50,"2,500","$1,250",$263,12 February 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Powerade,$0.60,"2,500","$1,500",$615,12 February 2022
Sodapop,1185732,12 February 2022,Midwest,Iowa,Dasani Water,$0.65,"3,500","$2,275",$410,12 February 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Coca-Cola,$0.35,"5,000","$1,750",$140,01 October 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Diet Coke,$0.35,"3,000","$1,050",$399,01 October 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Sprite,$0.25,"3,000",$750,$158,01 October 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Fanta,$0.30,"1,500",$450,$153,01 October 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Powerade,$0.45,"2,000",$900,$108,01 October 2022
Sodapop,1185732,01 October 2022,Midwest,Wisconsin,Dasani Water,$0.35,"3,000","$1,050",$137,01 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Coca-Cola,$0.35,"5,500","$1,925",$327,02 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Diet Coke,$0.35,"2,000",$700,$147,02 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Sprite,$0.25,"2,500",$625,$88,02 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Fanta,$0.30,"1,250",$375,$19,02 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Powerade,$0.45,"2,000",$900,$72,02 October 2022
Sodapop,1185732,02 October 2022,Midwest,Wisconsin,Dasani Water,$0.20,"3,000",$600,$66,02 October 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Coca-Cola,$0.25,"5,200","$1,300",$195,03 September 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Diet Coke,$0.25,"2,250",$563,$191,03 September 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Sprite,$0.15,"2,750",$413,$140,03 September 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Fanta,$0.20,"1,250",$250,$85,03 September 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Powerade,$0.35,"1,750",$613,$300,03 September 2022
Sodapop,1185732,03 September 2022,Midwest,Wisconsin,Dasani Water,$0.25,"2,750",$688,$96,03 September 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Coca-Cola,$0.25,"5,000","$1,250",$175,04 October 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Diet Coke,$0.25,"2,000",$500,$75,04 October 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Sprite,$0.15,"2,000",$300,$72,04 October 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Fanta,$0.20,"1,250",$250,$48,04 October 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Powerade,$0.65,"1,500",$975,$449,04 October 2022
Sodapop,1185732,04 October 2022,Midwest,Wisconsin,Dasani Water,$0.50,"2,750","$1,375",$179,04 October 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Coca-Cola,$0.60,"5,450","$3,270",$687,05 November 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Diet Coke,$0.40,"2,500","$1,000",$410,05 November 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Sprite,$0.35,"2,250",$788,$142,05 November 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Fanta,$0.35,"1,750",$613,$49,05 November 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Powerade,$0.45,"2,000",$900,$189,05 November 2022
Sodapop,1185732,05 November 2022,Midwest,Wisconsin,Dasani Water,$0.55,"3,250","$1,788",$608,05 November 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Coca-Cola,$0.40,"5,750","$2,300",$276,06 October 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Diet Coke,$0.35,"3,250","$1,138",$148,06 October 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Sprite,$0.30,"2,000",$600,$102,06 October 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Fanta,$0.30,"1,750",$525,$110,06 October 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Powerade,$0.40,"1,750",$700,$98,06 October 2022
Sodapop,1185732,06 October 2022,Midwest,Wisconsin,Dasani Water,$0.60,"3,250","$1,950",$98,06 October 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Coca-Cola,$0.55,"5,500","$3,025",$242,07 September 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Diet Coke,$0.50,"3,000","$1,500",$165,07 September 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Sprite,$0.45,"2,250","$1,013",$152,07 September 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Fanta,$0.45,"1,750",$788,$268,07 September 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Powerade,$0.55,"2,000","$1,100",$374,07 September 2022
Sodapop,1185732,07 September 2022,Midwest,Wisconsin,Dasani Water,$0.60,"3,750","$2,250",$765,07 September 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Coca-Cola,$0.50,"5,250","$2,625","$1,286",08 October 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Diet Coke,$0.45,"3,000","$1,350",$189,08 October 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Sprite,$0.40,"2,250",$900,$126,08 October 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Fanta,$0.40,"2,000",$800,$120,08 October 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Powerade,$0.50,"1,750",$875,$210,08 October 2022
Sodapop,1185732,08 October 2022,Midwest,Wisconsin,Dasani Water,$0.55,"3,500","$1,925",$366,08 October 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Coca-Cola,$0.35,"4,750","$1,663",$765,09 November 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Diet Coke,$0.30,"2,750",$825,$107,09 November 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Sprite,$0.25,"1,750",$438,$92,09 November 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Fanta,$0.25,"1,500",$375,$154,09 November 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Powerade,$0.35,"1,500",$525,$95,09 November 2022
Sodapop,1185732,09 November 2022,Midwest,Wisconsin,Dasani Water,$0.40,"2,250",$900,$72,09 November 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Coca-Cola,$0.45,"4,000","$1,800",$378,10 October 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Diet Coke,$0.35,"2,500",$875,$298,10 October 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Sprite,$0.35,"1,500",$525,$63,10 October 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Fanta,$0.35,"1,500",$525,$68,10 October 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Powerade,$0.45,"1,500",$675,$115,10 October 2022
Sodapop,1185732,10 October 2022,Midwest,Wisconsin,Dasani Water,$0.50,"2,750","$1,375",$289,10 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Coca-Cola,$0.45,"4,250","$1,913",$268,11 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Diet Coke,$0.35,"3,250","$1,138",$57,11 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Sprite,$0.35,"2,700",$945,$76,11 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Fanta,$0.35,"2,750",$963,$106,11 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Powerade,$0.60,"2,500","$1,500",$225,11 October 2022
Sodapop,1185732,11 October 2022,Midwest,Wisconsin,Dasani Water,$0.65,"3,500","$2,275",$774,11 October 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Coca-Cola,$0.60,"6,000","$3,600","$1,224",12 September 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Diet Coke,$0.50,"4,000","$2,000",$680,12 September 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Sprite,$0.50,"3,500","$1,750",$858,12 September 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Fanta,$0.50,"3,000","$1,500",$210,12 September 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Powerade,$0.60,"3,000","$1,800",$252,12 September 2022
Sodapop,1185732,12 September 2022,Midwest,Wisconsin,Dasani Water,$0.65,"4,000","$2,600",$390,12 September 2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Coca-Cola,$0.35,"5,000","$1,750",$420,17/1/2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Diet Coke,$0.35,"3,000","$1,050",$200,17/1/2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Sprite,$0.25,"3,000",$750,$345,17/1/2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Fanta,$0.30,"1,500",$450,$59,17/1/2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Powerade,$0.45,"2,000",$900,$189,17/1/2022
Sodapop,1185732,17/1/2022,Midwest,Indiana,Dasani Water,$0.35,"3,000","$1,050",$431,17/1/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Coca-Cola,$0.35,"5,500","$1,925",$347,17/2/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Diet Coke,$0.40,"2,000",$800,$64,17/2/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Sprite,$0.30,"3,000",$900,$189,17/2/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Fanta,$0.35,"1,750",$613,$208,17/2/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Powerade,$0.50,"2,500","$1,250",$150,17/2/2022
Sodapop,1185732,17/2/2022,Midwest,Indiana,Dasani Water,$0.25,"3,500",$875,$114,17/2/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Coca-Cola,$0.30,"5,700","$1,710",$291,16/3/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Diet Coke,$0.30,"2,750",$825,$173,16/3/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Sprite,$0.20,"3,250",$650,$91,16/3/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Fanta,$0.25,"1,750",$438,$22,16/3/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Powerade,$0.40,"2,250",$900,$72,16/3/2022
Sodapop,1185732,16/3/2022,Midwest,Indiana,Dasani Water,$0.30,"3,250",$975,$107,16/3/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Coca-Cola,$0.30,"5,500","$1,650",$248,17/4/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Diet Coke,$0.30,"2,500",$750,$255,17/4/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Sprite,$0.20,"2,500",$500,$170,17/4/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Fanta,$0.25,"1,750",$438,$149,17/4/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Powerade,$0.65,"2,000","$1,300",$637,17/4/2022
Sodapop,1185732,17/4/2022,Midwest,Indiana,Dasani Water,$0.50,"3,250","$1,625",$228,17/4/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Coca-Cola,$0.60,"5,950","$3,570",$500,18/5/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Diet Coke,$0.40,"3,000","$1,200",$180,18/5/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Sprite,$0.35,"2,750",$963,$231,18/5/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Fanta,$0.35,"2,000",$700,$133,18/5/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Powerade,$0.45,"2,250","$1,013",$466,18/5/2022
Sodapop,1185732,18/5/2022,Midwest,Indiana,Dasani Water,$0.55,"3,500","$1,925",$250,18/5/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Coca-Cola,$0.45,"6,000","$2,700",$567,17/6/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Diet Coke,$0.40,"4,250","$1,700",$697,17/6/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Sprite,$0.35,"3,000","$1,050",$189,17/6/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Fanta,$0.35,"2,750",$963,$77,17/6/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Powerade,$0.45,"2,750","$1,238",$260,17/6/2022
Sodapop,1185732,17/6/2022,Midwest,Indiana,Dasani Water,$0.65,"4,250","$2,763",$939,17/6/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Coca-Cola,$0.60,"6,500","$3,900",$468,16/7/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Diet Coke,$0.55,"4,000","$2,200",$286,16/7/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Sprite,$0.50,"3,250","$1,625",$276,16/7/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Fanta,$0.50,"2,750","$1,375",$289,16/7/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Powerade,$0.60,"3,000","$1,800",$252,16/7/2022
Sodapop,1185732,16/7/2022,Midwest,Indiana,Dasani Water,$0.65,"4,750","$3,088",$154,16/7/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Coca-Cola,$0.50,"5,250","$2,625",$210,17/8/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Diet Coke,$0.45,"3,000","$1,350",$149,17/8/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Sprite,$0.40,"3,000","$1,200",$252,17/8/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Fanta,$0.40,"2,750","$1,100",$374,17/8/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Powerade,$0.50,"2,500","$1,250",$150,17/8/2022
Sodapop,1185732,17/8/2022,Midwest,Indiana,Dasani Water,$0.55,"4,250","$2,338",$304,17/8/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Coca-Cola,$0.35,"5,500","$1,925",$327,18/9/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Diet Coke,$0.30,"3,500","$1,050",$221,18/9/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Sprite,$0.25,"2,500",$625,$88,18/9/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Fanta,$0.25,"2,250",$563,$28,18/9/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Powerade,$0.35,"2,250",$788,$63,18/9/2022
Sodapop,1185732,18/9/2022,Midwest,Indiana,Dasani Water,$0.40,"3,000","$1,200",$132,18/9/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Coca-Cola,$0.45,"4,250","$1,913",$287,17/10/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Diet Coke,$0.35,"2,750",$963,$327,17/10/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Sprite,$0.35,"1,750",$613,$208,17/10/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Fanta,$0.35,"1,750",$613,$208,17/10/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Powerade,$0.45,"1,750",$788,$386,17/10/2022
Sodapop,1185732,17/10/2022,Midwest,Indiana,Dasani Water,$0.50,"3,000","$1,500",$210,17/10/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Coca-Cola,$0.45,"4,500","$2,025",$284,17/11/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Diet Coke,$0.35,"3,500","$1,225",$184,17/11/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Sprite,$0.35,"2,950","$1,033",$248,17/11/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Fanta,$0.40,"3,250","$1,300",$247,17/11/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Powerade,$0.65,"3,000","$1,950",$897,17/11/2022
Sodapop,1185732,17/11/2022,Midwest,Indiana,Dasani Water,$0.70,"4,000","$2,800",$364,17/11/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Coca-Cola,$0.65,"6,500","$4,225",$887,16/12/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Diet Coke,$0.55,"4,500","$2,475","$1,015",16/12/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Sprite,$0.55,"4,000","$2,200",$396,16/12/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Fanta,$0.55,"3,500","$1,925",$154,16/12/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Powerade,$0.65,"3,500","$2,275",$478,16/12/2022
Sodapop,1185732,16/12/2022,Midwest,Indiana,Dasani Water,$0.70,"4,500","$3,150","$1,071",16/12/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Coca-Cola,$0.35,"4,250","$1,488",$179,24/1/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Diet Coke,$0.35,"2,250",$788,$102,24/1/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Sprite,$0.25,"2,250",$563,$96,24/1/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Fanta,$0.30,750,$225,$47,24/1/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Powerade,$0.45,"1,250",$563,$79,24/1/2022
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Dasani Water,$0.35,"2,250",$788,$39,24/1/2022
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Coca-Cola,$0.35,"4,750","$1,663",$133,22/2/2022
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Diet Coke,$0.35,"1,250",$438,$48,22/2/2022
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Sprite,$0.25,"1,750",$438,$66,22/2/2022
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Fanta,$0.30,500,$150,$51,22/2/2022
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Powerade,$0.45,"1,250",$563,$191,22/2/2022
